metric_name,timestamp,metric_value,check,error,error_code,expected_response,group,method,name,proto,scenario,service,status,subproto,tls_version,url,extra_tags,metadata
http_req_waiting,1718175851,109.007000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_receiving,1718175851,0.209000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_failed,1718175851,0.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
data_sent,1718175851,44.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175851,768.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175851,311.911709,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175851,1.000000,,,,,,,,,ramping_scenario,,,,,,,
checks,1718175851,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175851,111.258083,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
vus,1718175851,2.000000,,,,,,,,,,,,,,,,
vus_max,1718175851,7.000000,,,,,,,,,,,,,,,,
http_reqs,1718175851,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_duration,1718175851,104.142000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_blocked,1718175851,0.002000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_connecting,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_tls_handshaking,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_sending,1718175851,0.268000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_waiting,1718175851,103.611000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_receiving,1718175851,0.263000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_failed,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
checks,1718175851,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175851,106.907791,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175851,99.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175851,8302.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175851,312.682042,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175851,1.000000,,,,,,,,,ramping_scenario,,,,,,,
data_sent,1718175851,99.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175851,16724.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175851,307.910209,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175851,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175851,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_duration,1718175851,162.791000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_blocked,1718175851,0.001000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_connecting,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_tls_handshaking,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_sending,1718175851,0.097000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_waiting,1718175851,162.606000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_receiving,1718175851,0.088000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_failed,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
checks,1718175851,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175851,163.447917,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
http_reqs,1718175851,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_duration,1718175851,76.368000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_blocked,1718175851,0.001000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_connecting,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_tls_handshaking,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_sending,1718175851,0.146000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_waiting,1718175851,76.175000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_receiving,1718175851,0.047000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_failed,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
checks,1718175851,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175851,76.844250,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175851,99.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175851,16724.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175851,364.145583,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175851,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175851,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_duration,1718175851,71.178000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_blocked,1718175851,0.002000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_connecting,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_tls_handshaking,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_sending,1718175851,0.172000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_waiting,1718175851,70.864000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_receiving,1718175851,0.142000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_failed,1718175851,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
checks,1718175851,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175851,71.752459,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175851,94.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175851,749.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175851,277.880375,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175851,1.000000,,,,,,,,,ramping_scenario,,,,,,,
data_sent,1718175852,44.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175852,749.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175852,273.240333,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175852,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175852,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_duration,1718175852,102.341000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_blocked,1718175852,0.002000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_connecting,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_tls_handshaking,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_sending,1718175852,0.306000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_waiting,1718175852,101.882000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_receiving,1718175852,0.153000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
http_req_failed,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/count,,
checks,1718175852,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175852,102.979459,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
vus,1718175852,2.000000,,,,,,,,,,,,,,,,
vus_max,1718175852,7.000000,,,,,,,,,,,,,,,,
http_reqs,1718175852,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_duration,1718175852,72.674000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_blocked,1718175852,0.001000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_connecting,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_tls_handshaking,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_sending,1718175852,0.172000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_waiting,1718175852,72.420000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_receiving,1718175852,0.082000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
http_req_failed,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/tasks/activities-count?startDate=2024-06-12&endDate=2024-06-12,,
checks,1718175852,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175852,72.974250,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175852,44.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175852,768.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175852,303.691000,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175852,1.000000,,,,,,,,,ramping_scenario,,,,,,,
data_sent,1718175852,94.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175852,749.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175852,273.700291,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175852,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175852,1.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_duration,1718175852,99.362000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_blocked,1718175852,0.001000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_connecting,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_tls_handshaking,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_sending,1718175852,0.301000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_waiting,1718175852,98.967000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_receiving,1718175852,0.094000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
http_req_failed,1718175852,0.000000,,,,true,::API Load Test,GET,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,HTTP/2.0,ramping_scenario,,200,,tls1.2,https://msc-service-v2-stg.isuzu-tis.com/api/v1/deals?type=Leads&limit=20,,
checks,1718175852,1.000000,status is 200,,,,::API Load Test,,,,ramping_scenario,,,,,,,
group_duration,1718175852,100.184875,,,,,::API Load Test,,,,ramping_scenario,,,,,,,
data_sent,1718175852,99.000000,,,,,,,,,ramping_scenario,,,,,,,
data_received,1718175852,16724.000000,,,,,,,,,ramping_scenario,,,,,,,
iteration_duration,1718175852,301.924834,,,,,,,,,ramping_scenario,,,,,,,
iterations,1718175852,1.000000,,,,,,,,,ramping_scenario,,,,,,,
http_reqs,1718175852,1.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_duration,1718175852,105.076000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_blocked,1718175852,0.002000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_connecting,1718175852,0.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_tls_handshaking,1718175852,0.000000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_sending,1718175852,0.180000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
http_req_waiting,1718175852,104.624000,,,,true,::API Load Test,GET,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",HTTP/2.0,ramping_scenario,,200,,tls1.2,"https://msc-service-v2-stg.isuzu-tis.com/api/v1/settings?keys=Occupation,CancelReasonCV",,
